# PressureOS compact Simplified-Chinese pinyin lexicon
# Generated from Rime Luna Pinyin; see THIRD_PARTY_NOTICES.md
a	啊	吖
aa	啊啊
liuzhou	柳州
liuzhu	留住
liuzhuan	流转
liwai	例外
liwo	离我
liwomen	离我们
liwu	礼物
liwupu	利物浦
lixi	利息
lixian	离线
lixiang	理想	立项	李湘
lixiangde	理想的
lixianghua	理想化
lixiangzhuyi	理想主义
lixiansheng	李先生
lixiaolong	李小龙
lixing	理性	例行
lixue	力学
liyapeng	李亚鹏
liyi	利益	立意	礼仪
liying	理应
liyong	利用
liyonghao	利用好
liyongle	利用了
liyonglv	利用率
liyou	理由	里有
liyu	利於
liyuan	李渊
liyuchun	李宇春
liyundi	李云迪
lizheng	力争
lizhi	离职	理智	励志	李治	荔枝	立志
lizhiqizhuang	理直气壮
lizi	例子	粒子	离子	栗子
lizong	理综
lizongsheng	李宗盛
lizu	立足
lo	咯
long	龙	隆	笼
longde	龙的
longduan	垄断
longgang	龙岗
longhua	龙华
longmen	龙门
longquan	龙泉
longtong	笼统
longtou	龙头
longtouqiye	龙头企业
longxia	龙虾
longzhao	笼罩
longzhong	隆重
longzhu	龙珠
longzi	笼子
longzu	龙族
lou	楼	喽	漏	搂	娄
louceng	楼层
louchu	露出
louchule	露出了
louding	楼顶
loudong	漏洞
loufang	楼房
loule	漏了
loumian	露面
loupan	楼盘
loushang	楼上
loushi	楼市
loushui	漏水
louti	楼梯
louxia	楼下
louyu	楼宇
louzhe	搂着
louzhu	楼主
lu	路	录	鲁	卢	炉	鹿	禄	氯
luan	乱	卵
luanchao	卵巢
luanle	乱了
luanlun	乱伦
luanma	乱码
luanqibazao	乱七八糟
luanshi	乱世
luanshuo	乱说
luanyong	卵用
lubian	路边
lubu	卢布
lucai	鲁菜
lucheng	路程
luchule	露出了
ludeng	路灯
ludi	陆地
luduan	路段
lufei	路飞	路费
luguo	路过
luhan	鹿晗
luhui	芦荟
lujiazui	陆家嘴
lujing	路径
lujun	陆军
lukou	路口
lukuang	路况
lule	录了
luluxuxu	陆陆续续
lumian	路面
lun	论	轮	伦
lundao	轮到
lundian	论点
lundiao	论调
lundun	伦敦
luneng	鲁能
lunhuan	轮换
lunhui	轮回
luni	鲁尼
lunju	论据
lunkuo	轮廓
lunli	伦理
lunliu	轮流
lunluo	沦落
lunshu	论述
lunshuo	论说
lunshuti	论述题
luntai	轮胎
luntan	论坛
luntanli	论坛里
lunwei	沦爲
lunwen	论文
lunxian	沦陷
lunyi	轮椅
lunyu	论语
lunzheng	论证
lunzhuan	轮转
lunzi	轮子
luo	罗	洛	裸	骆	萝	螺
luoben	裸奔
luobin	罗宾
luobo	萝卜
luobote	罗伯特
luocha	落差
luoci	裸辞
luodao	落到
luodayou	罗大佑
luodi	落地
luohan	罗汉
luohou	落後
luohu	落户	罗湖
luohua	落花
luoji	逻辑	罗技	罗辑
luojie	罗杰
luojiguanxi	逻辑关系
luojihe	逻辑和
luojishang	逻辑上
luojisiwei	逻辑思维
luojixing	逻辑性
luokao	裸考
luoke	洛克
luolei	落泪
luolie	罗列
luolu	裸露
luoma	罗马
luomo	落寞
luomu	落幕
luonaerduo	罗纳尔多
luopo	落魄
luoru	落入
luoshanji	洛杉矶
luoshengmen	罗生门
luoshi	落实
luosi	罗斯	螺丝
luosiding	螺丝钉
luosu	罗素
luosuo	罗嗦
luoti	裸体
luotuo	骆驼	落魄
luowu	落伍
luoxia	落下
luoxuan	螺旋
luoyang	洛阳
luoye	落叶
luoyonghao	罗永浩
luozai	落在
luozhao	裸照
luqiao	路桥
luqu	录取
luqulv	录取率
luqurenshu	录取人数
luren	路人
luru	录入
lushan	庐山
lushang	路上
lushi	炉石
lusun	陆逊
lusuo	卢梭
lutian	露天
lutu	路途
luxian	路线
luxiang	录像
luxiaoman	陆小曼
luxu	陆续
luxun	鲁迅	陆逊
luyan	路演
luyin	录音
luying	露营
luyong	录用
luyou	路由
luyouqi	路由器
luzhi	录制
luzhou	泸州
luzi	路子
lv	吕	铝	驴	旅	律	屡	氯	娄
lvbu	吕布
lvcha	绿茶
lvcheng	旅程
lvci	屡次
lvdeng	绿灯
lvdi	绿地
lvdian	旅店
lvdong	律动
lvdou	绿豆
lve	略
lvedai	略带
lveduo	掠夺
lvegao	略高
lveguo	略过	掠过
lvewei	略微
lvexian	略显
lveyou	略有
lvguan	旅馆
lvhejin	铝合金
lvhou	吕后
lvhua	绿化
lvjing	滤镜
lvka	绿卡
lvke	旅客
lvli	履历
lvlv	屡屡
lvmeng	吕蒙
lvqia	绿卡
lvse	绿色
lvseshipin	绿色食品
lvshi	律师
lvshishiwusuo	律师事务所
lvsuo	律所
lvtu	旅途
lvwang	滤网
lvwei	率爲
lvxing	旅行	履行
lvxingshe	旅行社
lvxingzhe	旅行者
lvye	绿叶	铝业
lvyou	旅游	驴友
lvyoujingdian	旅游景点
lvyouju	旅游局
lvyouye	旅游业
lvyouziyuan	旅游资源
lvzhou	绿洲
ma	吗	嘛	马	妈	骂	码	麻	玛
maanshan	马鞍山
mabi	麻痹
machao	马超
mache	马车
maci	马刺
mada	马达
made	妈的	马的	骂的
madeli	马德里
mading	马丁
maerkesi	马尔克斯
mafan	麻烦
mahu	马虎
mahuateng	马化腾
mai	买	卖	麦	迈
maibaoxian	买保险
maibuchuqu	卖不出去
maibudao	买不到
maibuqi	买不起
maicai	买菜
maichang	卖场
maiche	买车
maichong	脉冲
maichu	卖出	迈出
maichuqu	卖出去
maidan	买单
maidanglao	麦当劳
maidao	买到	卖到
maidaole	买到了
maide	买的	卖的	卖得
maideshi	买的是
maidi	麦蒂	麦迪
maidian	卖点	买点
maidiao	卖掉
maidongxi	买东西
maiduan	买断
maifang	买房	买方	卖方
maifangzi	买房子
maifu	埋伏
maige	买个
maigei	卖给
maiguo	买过
maigupiao	买股票
maihao	买好
maihuilai	买回来
maihuo	卖货
maijia	卖家	买家
maijin	买进	迈进
maike	麦克	迈克
maikeer	迈克尔
maikefeng	麦克风
mailai	买来
maile	买了	卖了
maileyige	买了一个
maili	卖力
mailuo	脉络
maimai	买卖
maimeng	卖萌
maipiao	买票
mairu	买入
maishenme	买什麽
maishu	买书
maitian	麦田
maitou	埋头
maixia	买下
maixiang	迈向
maiya	麦芽
maiyifu	买衣服
maiyige	买一个
maiyin	卖淫
maiyitai	买一台
maiyuan	埋怨
maizai	埋在
maizang	埋葬
maizi	麦子
majia	马甲
majiang	麻将
make	马克
makesi	马克思
makesizhuyi	马克思主义
mala	麻辣
maladuona	马拉多纳
malaixiya	马来西亚
malasong	马拉松
malatang	麻辣烫
male	骂了
mali	马力	玛丽
maliao	马里奥
malingshu	马铃薯
malong	马龙
malu	马路
malushang	马路上
mama	妈妈
mami	妈咪
mamu	麻木
man	慢	满	蛮	曼	漫	瞒
manbu	漫步
mancang	满仓
manchang	漫长
manda	蛮大
mandi	满地
mandian	慢点
manfen	满分
mang	忙	盲	芒
mangde	忙得
mangguo	芒果
manghuo	忙活
manglu	忙碌
mangmang	茫茫
mangmu	盲目
mangran	茫然
mangren	盲人
mangyu	忙於
mangzhe	忙着
manhao	蛮好
manhua	漫画
manhuai	满怀
manhuajia	漫画家
mani	骂你
manji	满级
manle	满了	慢了
manlian	曼联	满脸
manma	谩骂
manman	慢慢	满满	漫漫
manmande	慢慢的	满满的	慢慢地
manmandi	慢慢地
manmanlai	慢慢来
mannaozi	满脑子
manong	码农
manpao	慢跑
manqing	满清
manshen	满身
manshi	满是
mansu	慢速
mantian	漫天	满天
mantianfei	满天飞
mantou	馒头
manwei	漫威
manxing	慢性
manxingbing	慢性病
manyan	蔓延
manyi	满意
manyide	满意的
manyidu	满意度
manyou	漫游
manyuan	埋怨
manyue	满月
manzu	满足
manzugan	满足感
manzule	满足了
mao	毛	猫	冇	茂	帽	茅	貌	矛
maobi	毛笔
maobing	毛病
maochong	冒充
maochu	冒出
maochulai	冒出来
maode	猫的
maodun	矛盾
maofa	毛发
maofan	冒犯
maojin	毛巾
maokong	毛孔
maoli	毛利
maolilv	毛利率
maomao	猫猫	毛毛
maomi	猫咪
maoming	茂名
maonang	毛囊
maopai	冒牌
maopu	猫扑
maoqian	毛钱
maoran	贸然
maoshun	矛盾
maosi	貌似
maotai	茅台
maotaijiu	茅台酒
maoxian	冒险
maoyi	贸易	毛衣
maozedong	毛泽东
maozhe	冒着
maozhuxi	毛主席
maozi	帽子
maque	麻雀
maren	骂人
masaike	马赛克
mashang	马上
mashangjiuyao	马上就要
mashuo	妈说
masu	马谡
mata	骂他
matong	马桶
matou	码头
mawo	骂我
maya	玛雅
mayi	蚂蚁
mayingjiu	马英九
mayun	马云
mazi	码字
mazida	马自达
mazui	麻醉
me	麽
mei	没	每	美	梅	妹	煤	眉	酶
meibai	美白
meiban	美版
meibanfa	没办法
meibei	没被
meibian	没变
meibiyao	没必要
meichang	每场
meichi	没吃
meici	每次
meicidou	每次都
meicidoushi	每次都是
meicidu	每次都
meicidushi	每次都是
meicuo	没错
meidai	没带
meidang	每当
meidao	每到	没到
meide	美的	没得	美德
meidi	美的	美帝
meidian	没电
meidui	美队
meidun	每吨
meiduojiu	没多久
meiduoshao	没多少
meifa	没法	美发
meifabi	没法比
meifang	美方
meifaxian	没发现
meifeng	每逢
meifenzhong	每分钟
meigan	美感	没敢
meiganjue	没感觉
meige	每个	每隔	没个
meigei	没给
meigeren	每个人
meigerendou	每个人都
meigerendouyou	每个人都有
meigerendu	每个人都
meigerenduyou	每个人都有
meigeyue	每个月
meigong	美工
meigu	美股	每股
meiguan	美观
meiguanxi	没关系
meigui	玫瑰
meiguihua	玫瑰花
meiguo	美国	没过
meiguodaxue	美国大学
meiguodui	美国队
meiguoduojiu	没过多久
meiguojingji	美国经济
meiguoren	美国人
meiguozhengfu	美国政府
meiguozongtong	美国总统
meigushouyi	每股收益
meihao	美好
meihua	美化	梅花
meihuashuo	没话说
meijia	每家
meijian	没见	每件
meijianguo	没见过
meijie	媒介
meijige	没几个
meijigeren	没几个人
meijihui	没机会
meijin	美金	没劲
meijing	美景
meijiu	美酒
meiju	美剧
meijun	美军
meikan	没看
meikandao	没看到
meikanguo	没看过
meikaoshang	没考上
meikong	没空
meikuang	煤矿
meilai	没来
meile	没了
meili	美丽	魅力
meilianchu	美联储
meimai	没买
meiman	美满
meimao	眉毛	美貌
meimei	妹妹	霉霉	每每	美眉	美美
meimeng	美梦
meimiao	美妙	每秒
meiname	没那麽
meineng	没能
meinengli	没能力
meinian	每年
meiniandouyou	每年都有
meinianduyou	每年都有
meinv	美女
meiou	美欧
meiqi	煤气
meiqian	没钱
meiqimingyue	美其名曰
meiqu	没去
meiren	没人	美人	每人
meirenkan	没人看
meirenzhidao	没人知道
meiri	每日
meirong	美容
meirongyuan	美容院
meisha	没啥
meishang	没上
meishao	没少
meishaonv	美少女
meisheng	美声
meishenme	没什麽
meishenmeyong	没什麽用
meishi	没事	美食	美式
meishier	没事儿
meishijian	没时间
meishimeyong	没什麽用
meishu	美术
meishuguan	美术馆
meishui	没睡
meishuo	没说
meisi	没死
meitan	煤炭
meiti	媒体
meitian	每天
meitiandouyao	每天都要
meitiandouyou	每天都有
meitianduyao	每天都要
meitianduyou	每天都有
meitianwanshang	每天晚上
meitiao	每条
meitibaodao	媒体报道
meiting	没听
meitingguo	没听过
meitingshuoguo	没听说过
meitou	眉头
meitu	美图
meituan	美团
meitui	美腿
meiwan	每晚	没完
meiwanguo	没玩过
meiwei	美味	每位
meiweide	美味的
meiwenti	没问题
meixi	梅西	没戏
meixiang	没想
meixiangdao	没想到
meixiangguo	没想过
meixiaoshi	每小时
meixingqu	没兴趣
meixue	美学
meiyan	美颜
meiyi	每一
meiyibu	每一步
meiyici	每一次
meiyige	每一个
meiyigeren	每一个人
meiyisi	没意思
meiyitian	每一天
meiyitiao	每一条
meiyiwei	每一位
meiyixiang	每一项
meiyiyi	没意义
meiyizhong	每一种
meiyong	没用
meiyongguo	没用过
meiyou	没有
meiyoubanfa	没有办法
meiyoubei	没有被
meiyoubiede	没有别的
meiyoubiyao	没有必要
meiyouchuxian	没有出现
meiyoucuo	没有错
meiyoudadao	没有达到
meiyoudui	没有对
meiyouduoshao	没有多少
meiyoufaxian	没有发现
meiyouguanxi	没有关系
meiyoujianguo	没有见过
meiyoujihui	没有机会
meiyoujingguo	没有经过
meiyoukandao	没有看到
meiyoule	没有了
meiyouliyou	没有理由
meiyounengli	没有能力
meiyouqian	没有钱
meiyouqita	没有其他
meiyouren	没有人
meiyourenhe	没有任何
meiyourenhui	没有人会
meiyoushenme	没有什麽
meiyoushijian	没有时间
meiyoushuo	没有说
meiyoutaiduo	没有太多
meiyouwenti	没有问题
meiyouxiang	没有像
meiyouxiangdao	没有想到
meiyouxuanze	没有选择
meiyouyige	没有一个
meiyouyiyi	没有意义
meiyouyong	没有用
meiyouzhaodao	没有找到
meiyouzhege	没有这个
meiyouzige	没有资格
meiyouzugou	没有足够
meiyu	梅雨
meiyuan	美元	美院
meiyue	每月
meizai	没在
meizenme	没怎麽
meizhai	美债
meizhang	每张
meizhaodao	没找到
meizhi	妹纸
meizhong	每种
meizhou	每周	美洲
meizhuang	美妆
meizhun	没准
meizi	妹子
meizige	没资格
meizizi	美滋滋
meizu	魅族	每组
meizuo	没做
meme	麽麽
men	们	门	闷
menchuang	门窗
mendao	门道
mende	们的	门的
mendian	门店
meng	梦	猛	孟	蒙	盟	萌
mengbi	懵逼	蒙蔽
mengdao	梦到
mengde	猛地	梦的
mengdong	懵懂
menggu	蒙古
mengguren	蒙古人
menghuan	梦幻
mengjian	梦见
mengjing	梦境
mengjun	盟军
mengle	懵了
mengli	梦里
menglie	猛烈
menglong	猛龙	朦胧
mengnan	猛男
mengniu	蒙牛
mengran	猛然
mengsheng	萌生
mengxiang	梦想
mengxin	萌新
mengya	萌芽
mengyou	盟友	梦游
mengzhong	梦中
mengzi	孟子
menhu	门户
menhuwangzhan	门户网站
menjiang	门将
menkan	门槛
menkou	门口
menlei	门类
menmian	门面
menpai	门派
menpiao	门票
menqian	门前
menre	闷热
menwai	门外
menzhen	门诊
mi	米	迷	密	咪	蜜	谜	秘	觅
mian	麪	面	免	棉	眠	绵
mianban	面板
mianbao	麪包
mianbaoche	麪包车
mianbu	面部
mianbuliao	免不了
mianchu	免除
miande	免得
miandi	面的
miandian	缅甸
miandui	面对
mianduimian	面对面
mianduizhe	面对着
mianfei	免费
mianfeide	免费的
mianfeitigong	免费提供
mianfeixiazai	免费下载
mianfen	麪粉
mianhua	棉花
mianhuai	缅怀
mianji	面积
mianju	面具
miankong	面孔
mianliao	面料
mianlin	面临
mianlinzhe	面临着
mianmao	面貌
mianmian	绵绵
mianmo	面膜
mianmu	面目
mianqian	面前
mianqiang	勉强
mianqu	免去
mianrong	面容
mianse	面色
miansha	面纱
mianshang	面上
mianshi	面试	面世
mianshiguan	面试官
mianshishi	面试时
mianshiti	面试题
mianshizhe	面试者
mianshui	免税
miantan	面谈
miantian	腼腆
miantiao	麪条
miantuan	麪团
mianwubiaoqing	面无表情
mianxiang	面向
mianxiangduixiang	面向对象
mianyang	绵阳
mianyi	免疫	面议
mianyili	免疫力
mianyixitong	免疫系统
mianzeshengming	免责声明
mianzhi	面值
mianzi	麪子	面子
miao	秒	苗	妙	庙	喵	瞄	描
miaohui	描绘
miaomang	渺茫
miaosha	秒杀
miaoshu	描述
miaoshude	描述的
miaotiao	苗条
miaoxiao	渺小
miaoxie	描写
miaozhong	秒钟
miaozhun	瞄准
miaozu	苗族
mibu	弥补
mibukefen	密不可分
mibule	弥补了
mide	米的
midu	密度
mie	咩	灭
mieba	灭霸
miediao	灭掉
miehuo	灭火
miejue	灭绝
miele	灭了
miewang	灭亡
miewendeng	灭蚊灯
mifan	米饭
mifang	秘方
mifen	米粉
mifeng	密封	蜜蜂
migong	迷宫
mihu	迷糊
mihuan	迷幻
mihuo	迷惑
miji	密集	秘籍
mijia	米家
mijue	秘诀
milan	米兰	糜烂
mile	米勒
mili	迷离
milian	迷恋
milu	迷路
mima	密码
miman	弥漫
mimang	迷茫
mimaxue	密码学
mimi	秘密	咪咪
mimihuhu	迷迷糊糊
mimimama	密密麻麻
min	民	敏	闽	闵
minban	民办
minbing	民兵
minfa	民法
minfadian	民法典
ming	名	明	命	鸣	铭	冥	茗
mingan	敏感	明暗
mingande	敏感的
mingandu	敏感度
minganxing	敏感性
mingbai	明白
mingbaile	明白了
mingchao	明朝
mingcheng	名称
mingci	名词	名次
mingcijieshi	名词解释
mingdai	明代
mingdan	名单
minge	名额	民歌
mingfuqishi	名副其实
minggui	名贵
minghao	名号
mingji	明基
mingjia	名家
mingjiang	名将
mingjiao	名校	名叫
mingku	命苦
minglang	明朗
mingli	名利
mingliang	明亮
mingliao	明了
minglie	名列
mingling	命令
minglinghang	命令行
minglu	名录
mingmei	明媚
mingming	明明	命名
mingmingbaibai	明明白白
mingmingde	命名的
mingmingshi	明明是
mingmingwei	命名爲
mingmo	名模
mingnian	明年
mingong	民工
mingpai	名牌
mingpian	名片
mingqi	名气	名企
mingqing	明清
mingque	明确
mingquede	明确的
mingqueguiding	明确规定
mingquetichu	明确提出
mingren	名人	鸣人
mingri	明日
mingrixiang	明日香
mingsheng	名声
mingshi	名师
mingshuo	明说
mingti	命题
mingtian	明天
mingtou	名头
minguo	民国
mingwan	明晚
mingwangxing	冥王星
mingwei	名爲
mingwen	铭文
mingxi	明细	明晰
mingxia	名下
mingxian	明显
mingxiande	明显的
mingxiang	冥想
mingxianshi	明显是
mingxiao	名校
mingxing	明星
mingxuesheng	名学生
mingyan	名言
mingyi	名义
mingyishang	名义上
mingyu	名誉
mingyue	明月
mingyun	命运
mingzao	明早
mingzhao	明朝
mingzhi	明知	明智
mingzhidao	明知道
mingzhong	命中
mingzhonglv	命中率
mingzhu	名着	明珠
mingzi	名字
mingzijiao	名字叫
minhang	民航	闵行
mini	迷你
minjian	民间
minjie	敏捷
minjindang	民进党
minjing	民警
minju	民居
minqi	民企
minrui	敏锐
minruide	敏锐的
minsheng	民生
minshengyinhang	民生银行
minshi	民事
minsu	民宿	民俗
minxin	民心
minxiu	民宿
minyao	民谣
minyi	民意
minying	民营
minyingqiye	民营企业
minyong	民用
minzheng	民政
minzhengju	民政局
minzhong	民衆
minzhu	民主
minzhudang	民主党
minzu	民族
minzuwenhua	民族文化
minzuzhuyi	民族主义
miqie	密切
miqieguanzhu	密切关注
miqiexiangguan	密切相关
miqilin	米其林
miren	迷人
mirende	迷人的
mishang	迷上
mishi	迷失	密室
mishu	秘书
mishuzhang	秘书长
miti	谜题
miwang	迷惘
miwu	迷雾
mixin	迷信
miyao	密钥
miyou	密友
miyue	密钥
mo	莫	摸	魔	末	膜	磨	墨	默
mobai	膜拜
moban	模板	模版
moca	摩擦
mocali	摩擦力
moda	莫大
modao	摸到
modou	魔都
modu	魔都
moduan	末端
moer	摩尔
mofa	魔法
mofan	模范
mofang	模仿
mofashi	魔法师
mofei	莫非
mogai	魔改
mogen	摩根
mogu	蘑菇
mogui	魔鬼
moguoyu	莫过於
mohe	磨合	墨盒
mohei	抹黑
mohu	模糊
mohuan	魔幻
mohude	模糊的
moji	墨迹
mojie	魔戒
mojing	墨镜
moju	模具
mokao	模考
mokuai	模块
mole	摸了
moli	魔力	茉莉
molian	磨练
molisi	莫里斯
moliu	末流
moluo	没落
moming	莫名
momingqimiao	莫名其妙
momingqimiaode	莫名其妙的
momo	默默	陌陌	摸摸
momode	默默地	默默的
momodi	默默地
momowuwen	默默无闻
monan	磨难
moni	模拟
moniqi	模拟器
moniti	模拟题
monv	魔女
mopagunda	摸爬滚打
moqi	末期	默契
moren	默认
morende	默认的
mori	末日
mosha	磨砂
mosheng	陌生
moshengde	陌生的
moshengren	陌生人
moshi	模式
moshixia	模式下
moshou	魔兽	没收
moshoushijie	魔兽世界
moshu	魔术
moshui	墨水
moshushi	魔术师
mosike	莫斯科
mosun	磨损
mosuo	摸索
mote	模特
motuo	摩托
motuoche	摩托车
motuoluola	摩托罗拉
mou	某	冇	谋
moubao	某宝
mouci	某次
mouge	某个
mougeren	某个人
mouhua	谋划
moumou	某某
mouqiu	谋求
mouren	某人
mousha	谋杀
mousheng	谋生
moutian	某天
mouwei	某位
mouxiang	某项
mouxie	某些
mouxieren	某些人
mouyi	某一
mouyige	某一个
mouyitian	某一天
mouzhong	某种
mouzhongchengdu	某种程度
mowang	魔王
mowei	末尾
moxie	默写
moxige	墨西哥
moxing	模型
moyan	莫言
moyang	模样
moyu	摸鱼
mozhao	摸着
mozhate	莫扎特
mozu	模组
mu	木	母	目	亩	穆	墓	牧	慕
muai	母爱
muban	模板	木板
mubiao	目标
mubiaokehu	目标客户
mubiaoshi	目标是
mucai	木材
muce	目测
muchang	牧场
mudan	牡丹
mudejiushi	目的就是
mudeshi	目的是
mudi	目的	墓地
mudidi	目的地
mudixing	目的性
mudu	目睹
mugong	木工
mugongsi	母公司
mugua	木瓜
muguang	目光
muhou	幕後
muji	募集	母鸡
mujizijin	募集资金
muju	模具
mujuan	募捐
mule	穆勒
muliniao	穆里尼奥
mulu	目录
muluxia	目录下
muma	木马
mumaren	牧马人
mumu	木木
munaiyi	木乃伊
munihei	慕尼黑
munv	母女
muqian	目前
muqianguonei	目前国内
muqianshichang	目前市场
muqianyijing	目前已经
muqianzai	目前在
muqin	母亲
muqinjie	母亲节
murong	慕容
muru	母乳
mushi	牧师
musilin	穆斯林
muti	母体
mutou	木头
muxi	唔系
muxiao	母校
muxing	木星
muyang	模样
muye	木叶
muying	母婴
muyou	木有
muyu	母语	沐浴
muzhi	木质	拇指
muzhu	母猪
muzi	母子
na	那	拿	纳	钠
naba	那把
naban	那般
nabang	那帮
naben	那本
nabenshu	那本书
nabian	那边	哪边
nabu	那不	那部
nabudao	拿不到
nabufen	那部分
nabushi	那不是
nachang	那场
nachu	拿出
nachulai	拿出来
nachule	拿出了
naci	那次
nacui	纳粹
nadaer	纳达尔
nadao	拿到
nadaole	拿到了
nadaoshou	拿到手
nade	拿的
nadian	那点
nadoushi	那都是
naduan	那段
nadushi	那都是
naer	哪儿	那儿
nafen	那份
nagaofen	拿高分
nage	那个	哪个	拿个
nagedifang	那个地方
nageguojia	哪个国家
nagehao	哪个好
nagen	那根
nagenanren	那个男人
nageniandai	那个年代
nagenvren	那个女人
nageren	那个人
nageshidai	那个时代
nageshihou	那个时候
naguo	拿过
nahai	那还
nahan	呐喊
nahao	那好
nahui	那会	拿回
nahuier	那会儿
nai	乃	奶	耐	奈
naiba	奶爸
naicha	奶茶
naifen	奶粉
naihe	奈何
naikan	耐看
naike	耐克
nailao	奶酪
naili	耐力
nailuo	奶酪
naima	奶妈
naimo	耐磨
nainai	奶奶
nainiu	奶牛
naishi	乃是
naixin	耐心
naiyong	耐用
naiyou	奶油
naizhi	乃至
naizhiyu	乃至於
najia	哪家	那家
najiahuo	那家伙
najian	那件
najiang	拿奖
najiao	那叫
najige	那几个
najinian	那几年
najitian	那几天
najiu	那就
najiushi	那就是
najiuyao	那就要
naju	那句
najuhua	那句话
nake	那颗	那可
nakuai	那块
nakuan	哪款	那款
nalai	拿来	哪来
nale	拿了
nali	哪里	那里
naliangge	那两个
nalide	那里的
naliyou	哪里有
name	那麽
namechongyao	那麽重要
nameda	那麽大
namedian	那麽点
nameduo	那麽多
nameduode	那麽多的
nameduonian	那麽多年
nameduoren	那麽多人
namegui	那麽贵
namehao	那麽好
namejiu	那麽就	那麽久
namekuai	那麽快
namen	纳闷
namenan	那麽难
namewo	那麽我
namezhongyao	那麽重要
nami	纳米
namo	南无
nan	男	难	南	喃	楠
nananpudun	南安普顿
nanbei	南北
nanbian	南边
nanbu	南部
nanbucheng	难不成
nanchang	南昌
nanchi	难吃
nanda	南大
nandao	难道
nandaobushi	难道不是
nande	男的	难得	难的
nandede	难得的
nandian	难点
nandong	难懂
nandu	难度
nanduda	难度大
naneng	哪能
naner	男儿
nanfang	南方	男方
nanfangren	南方人
nanfangzhoumo	南方周末
nanfei	南非
nang	囊
nanggua	囊括
nangkuo	囊括
nangong	南宫
nangua	南瓜
nanguai	难怪
nanguan	难关
nanguo	难过	南国
nanhai	男孩	南海
nanhaizi	男孩子
nanhang	南航
nanhu	南湖
nani	那你
nanian	那年
nanie	拿捏
nanijiu	那你就
nanji	南极
nanjing	南京
nanjingdaxue	南京大学
nanjingshi	南京市
nankai	南开
nankan	难看	难堪
nanlan	男篮
nanlu	南路
nanma	难吗
nanmei	南美
nanmen	南门
nanmian	难免
nanmianhui	难免会
nanmin	难民
nannan	喃喃
nannengkegui	难能可贵
nanning	南宁
nanningshi	南宁市
nannv	男女
nanpengyou	男朋友
nanpiao	男票
nanren	男人
nanrende	男人的
nanrendou	男人都
nanrendu	男人都
nanshan	南山
nansheng	男生	男声
nanshi	男士
nanshou	难受
nanshuo	难说
nansong	南宋
nanti	难题
nanting	难听
nantong	南通
nanwang	难忘
nanwei	难爲
nanwu	南无
nanxia	南下
nanxing	男性
nanyang	南阳
nanyi	难以
nanyijieshou	难以接受
nanyilijie	难以理解
nanyixiangxiang	难以想象
nanyou	男友
nanyu	难於
nanzhan	南站
nanzhao	难找
nanzhu	男主
nanzhuang	男装
nanzhujiao	男主角
nanzhujue	男主角
nanzi	男子
nao	闹	脑	挠
naobu	脑补	脑部
naocan	脑残
naodai	脑袋
naode	闹得
naodong	脑洞
naohai	脑海
naohaili	脑海里
naohaizhong	脑海中
naohuo	恼火
naojin	脑筋
naoli	脑力
naoxibao	脑细胞
naozhendang	脑震荡
naozhong	闹钟	脑中
naozi	脑子
naozili	脑子里
napa	哪怕
napashi	哪怕是
napian	那篇	那片
napolun	拿破仑
naqi	拿起
naqian	拿钱
naqiu	拿球
naqu	拿去	哪去
naqun	那羣
naren	那人
naru	纳入
nashenme	拿什麽
nashi	那是	那时	纳什
nashide	那时的
nashihou	那时候
nashiwo	那是我
nashiyinwei	那是因爲
nashou	那首
nashuang	那双
nashui	纳税
nashuiren	纳税人
nasidake	纳斯达克
nata	那他	那它
natai	那台
natao	那套
natian	那天	哪天
natianwanshang	那天晚上
natiao	那条
natie	拿铁
natou	那头
nawan	那晚
nawei	那位	哪位
naweishenme	那爲什麽
naweishime	那爲什麽
nawo	那我
nawojiu	那我就
nawomen	那我们
naxia	拿下
naxiale	拿下了
naxie	那些	哪些
naxiedifang	哪些地方
naxiefangmian	哪些方面
naxienian	那些年
naxieren	那些人	哪些人
naxiewenti	哪些问题
nayang	那样
nayangde	那样的
nayao	那要
naye	那也
nayeshi	那也是
nayi	那一	哪一
nayiduan	那一段
nayige	哪一个	那一个	拿一个
nayike	那一刻
nayinian	那一年
nayishunjian	那一瞬间
nayitao	那一套
nayitian	那一天
nayizhong	哪一种
nayou	哪有
nazhang	那张
nazhe	拿着	那这
nazhege	那这个
nazhi	那只
nazhishi	那只是
nazhong	那种	哪种
nazhongganjue	那种感觉
nazou	拿走
nazoule	拿走了
ne	呢
nege	呢个
nei	内
neibian	那边
neibu	内部
neice	内侧	内测
neici	那次
neicun	内存
neidan	内胆
neidi	内地
neidou	内斗
neifenmi	内分泌
neige	内阁
neigong	内功
neigou	内购
neihan	内涵	内含
neihe	内核
neijia	那家
neijian	内奸
neijiu	内疚
neijuan	内卷
neike	内科
neiku	内裤
neili	内力
neilian	内敛
neilu	内陆
neimeng	内蒙
neimenggu	内蒙古
neimu	内幕
neirong	内容
neirongbaokuo	内容包括
neirongjun	内容均
neirongshang	内容上
neirongshi	内容是
neishi	内饰
neishihou	那时候
neitai	那台
neitian	那天
neitui	内推
neiwai	内外
neiwang	内网
neiwei	那位
neixian	内线
neixiang	内向
neixin	内心
neixinde	内心的
neixinshenchu	内心深处
neixu	内需
neiyi	内衣
neiyou	内有
neizai	内在
